"","year","category","winner","entity"
"430",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To AGFA ANSCO CORPORATION for their development of the Agfa infra-red film."
"431",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To EASTMAN KODAK COMPANY for their development of the Eastman Pola-Screen."
"432",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To METRO-GOLDWYN-MAYER STUDIO for the development of anti-directional negative and positive development by means of jet turbulation, and the application of the method to all negative and print processing of the entire product of a major producing company."
"433",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To WILLIAM A. MUELLER of Warner Bros.-First National Studio Sound Department for his method of dubbing, in which the level of the dialogue automatically controls the level of the accompanying music and sound effects."
"434",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To MOLE-RICHARDSON COMPANY for their development of the ""Solar-spot"" spot lamps."
"435",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To DOUGLAS SHEARER and METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for their automatic control system for cameras and sound recording machines and auxiliary stage equipment."
"436",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To ELECTRICAL RESEARCH PRODUCTS, INC. for their study and development of equipment to analyze and measure flutter resulting from the travel of the film through the mechanisms used in the recording and reproduction of sound."
"437",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To PARAMOUNT PRODUCTIONS, INC. for the design and construction of the Paramount transparency air turbine developing machine."
"438",1935,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To NATHAN LEVINSON, Director of Sound Recording for Warner Bros.-First National Studio, for the method of intercutting variable density and variable area sound tracks to secure an increase in the effective volume range of sound recorded for motion pictures."
"439",1936,"ACTOR","False","Gary Cooper"
"440",1936,"ACTOR","False","Walter Huston"
"441",1936,"ACTOR","True","Paul Muni"
"442",1936,"ACTOR","False","William Powell"
"443",1936,"ACTOR","False","Spencer Tracy"
"444",1936,"ACTOR IN A SUPPORTING ROLE","False","Mischa Auer"
"445",1936,"ACTOR IN A SUPPORTING ROLE","True","Walter Brennan"
"446",1936,"ACTOR IN A SUPPORTING ROLE","False","Stuart Erwin"
"447",1936,"ACTOR IN A SUPPORTING ROLE","False","Basil Rathbone"
"448",1936,"ACTOR IN A SUPPORTING ROLE","False","Akim Tamiroff"
"449",1936,"ACTRESS","False","Irene Dunne"
"450",1936,"ACTRESS","False","Gladys George"
"451",1936,"ACTRESS","False","Carole Lombard"
"452",1936,"ACTRESS","True","Luise Rainer"
"453",1936,"ACTRESS","False","Norma Shearer"
"454",1936,"ACTRESS IN A SUPPORTING ROLE","False","Beulah Bondi"
"455",1936,"ACTRESS IN A SUPPORTING ROLE","False","Alice Brady"
"456",1936,"ACTRESS IN A SUPPORTING ROLE","False","Bonita Granville"
"457",1936,"ACTRESS IN A SUPPORTING ROLE","False","Maria Ouspenskaya"
"458",1936,"ACTRESS IN A SUPPORTING ROLE","True","Gale Sondergaard"
"459",1936,"ART DIRECTION","False","Anthony Adverse"
"460",1936,"ART DIRECTION","True","Dodsworth"
"461",1936,"ART DIRECTION","False","The Great Ziegfeld"
"462",1936,"ART DIRECTION","False","Lloyds of London"
"463",1936,"ART DIRECTION","False","The Magnificent Brute"
"464",1936,"ART DIRECTION","False","Romeo and Juliet"
"465",1936,"ART DIRECTION","False","Winterset"
"466",1936,"ASSISTANT DIRECTOR","False","Anthony Adverse"
"467",1936,"ASSISTANT DIRECTOR","True","The Charge of the Light Brigade"
"468",1936,"ASSISTANT DIRECTOR","False","The Garden of Allah"
"469",1936,"ASSISTANT DIRECTOR","False","The Last of the Mohicans"
"470",1936,"ASSISTANT DIRECTOR","False","San Francisco"
"471",1936,"CINEMATOGRAPHY","True","Anthony Adverse"
"472",1936,"CINEMATOGRAPHY","False","The General Died at Dawn"
"473",1936,"CINEMATOGRAPHY","False","The Gorgeous Hussy"
"474",1936,"DANCE DIRECTION","False","Busby Berkeley"
"475",1936,"DANCE DIRECTION","False","Bobby Connolly"
"476",1936,"DANCE DIRECTION","True","Seymour Felix"
"477",1936,"DANCE DIRECTION","False","Dave Gould"
"478",1936,"DANCE DIRECTION","False","Jack Haskell"
"479",1936,"DANCE DIRECTION","False","Russell Lewis"
"480",1936,"DANCE DIRECTION","False","Hermes Pan"
"481",1936,"DIRECTING","False","Dodsworth"
"482",1936,"DIRECTING","False","The Great Ziegfeld"
"483",1936,"DIRECTING","True","Mr. Deeds Goes to Town"
"484",1936,"DIRECTING","False","My Man Godfrey"
"485",1936,"DIRECTING","False","San Francisco"
"486",1936,"FILM EDITING","True","Anthony Adverse"
"487",1936,"FILM EDITING","False","Come and Get It"
"488",1936,"FILM EDITING","False","The Great Ziegfeld"
"489",1936,"FILM EDITING","False","Lloyds of London"
"490",1936,"FILM EDITING","False","A Tale of Two Cities"
"491",1936,"FILM EDITING","False","Theodora Goes Wild"
"492",1936,"MUSIC (Scoring)","True","Anthony Adverse"
"493",1936,"MUSIC (Scoring)","False","The Charge of the Light Brigade"
"494",1936,"MUSIC (Scoring)","False","The Garden of Allah"
"495",1936,"MUSIC (Scoring)","False","The General Died at Dawn"
"496",1936,"MUSIC (Scoring)","False","Winterset"
"497",1936,"MUSIC (Song)","False","Suzy"
"498",1936,"MUSIC (Song)","False","Born to Dance"
"499",1936,"MUSIC (Song)","False","Trail of the Lonesome Pine"
"500",1936,"MUSIC (Song)","False","Pennies from Heaven"
"501",1936,"MUSIC (Song)","True","Swing Time"
"502",1936,"MUSIC (Song)","False","Sing, Baby, Sing"
"503",1936,"OUTSTANDING PRODUCTION","False","Anthony Adverse"
"504",1936,"OUTSTANDING PRODUCTION","False","Dodsworth"
"505",1936,"OUTSTANDING PRODUCTION","True","The Great Ziegfeld"
"506",1936,"OUTSTANDING PRODUCTION","False","Libeled Lady"
"507",1936,"OUTSTANDING PRODUCTION","False","Mr. Deeds Goes to Town"
"508",1936,"OUTSTANDING PRODUCTION","False","Romeo and Juliet"
"509",1936,"OUTSTANDING PRODUCTION","False","San Francisco"
"510",1936,"OUTSTANDING PRODUCTION","False","The Story of Louis Pasteur"
"511",1936,"OUTSTANDING PRODUCTION","False","A Tale of Two Cities"
"512",1936,"OUTSTANDING PRODUCTION","False","Three Smart Girls"
"513",1936,"SHORT SUBJECT (Cartoon)","True","The Country Cousin"
"514",1936,"SHORT SUBJECT (Cartoon)","False","Old Mill Pond"
"515",1936,"SHORT SUBJECT (Cartoon)","False","Sinbad the Sailor"
"516",1936,"SHORT SUBJECT (Color)","True","Give Me Liberty"
"517",1936,"SHORT SUBJECT (Color)","False","La Fiesta de Santa Barbara"
"518",1936,"SHORT SUBJECT (Color)","False","Popular Science J-6-2"
"519",1936,"SHORT SUBJECT (One-reel)","True","Bored of Education"
"520",1936,"SHORT SUBJECT (One-reel)","False","Moscow Moods"
"521",1936,"SHORT SUBJECT (One-reel)","False","Wanted, a Master"
"522",1936,"SHORT SUBJECT (Two-reel)","False","Double or Nothing"
"523",1936,"SHORT SUBJECT (Two-reel)","False","Dummy Ache"
"524",1936,"SHORT SUBJECT (Two-reel)","True","The Public Pays"
"525",1936,"SOUND RECORDING","False","Banjo on My Knee"
"526",1936,"SOUND RECORDING","False","The Charge of the Light Brigade"
"527",1936,"SOUND RECORDING","False","Dodsworth"
"528",1936,"SOUND RECORDING","False","General Spanky"
"529",1936,"SOUND RECORDING","False","Mr. Deeds Goes to Town"
"530",1936,"SOUND RECORDING","True","San Francisco"
"531",1936,"SOUND RECORDING","False","The Texas Rangers"
"532",1936,"SOUND RECORDING","False","That Girl from Paris"
"533",1936,"SOUND RECORDING","False","Three Smart Girls"
"534",1936,"WRITING (Original Story)","False","Fury"
"535",1936,"WRITING (Original Story)","False","The Great Ziegfeld"
"536",1936,"WRITING (Original Story)","False","San Francisco"
"537",1936,"WRITING (Original Story)","True","The Story of Louis Pasteur"
"538",1936,"WRITING (Original Story)","False","Three Smart Girls"
"539",1936,"WRITING (Screenplay)","False","After the Thin Man"
"540",1936,"WRITING (Screenplay)","False","Dodsworth"
"541",1936,"WRITING (Screenplay)","False","Mr. Deeds Goes to Town"
"542",1936,"WRITING (Screenplay)","False","My Man Godfrey"
"543",1936,"WRITING (Screenplay)","True","The Story of Louis Pasteur"
"544",1936,"SPECIAL AWARD","True","To The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel."
"545",1936,"SPECIAL AWARD","True","To W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production, The Garden of Allah ."
"546",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class I)","True","To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for the development of a practical two-way horn system and a biased Class A push-pull recording system."
"547",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To E. C. WENTE and the BELL TELEPHONE LABORATORIES for their multi-cellular high-frequency horn and receiver."
"548",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To RCA MANUFACTURING CO., INC., for their rotary stabilizer sound head."
"549",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To RCA MANUFACTURING CO., INC., for their development of a method of recording and printing sound records utilizing a restricted spectrum (known as ultra-violet light recording)."
"550",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To ELECTRICAL RESEARCH PRODUCTS, INC. for the ERPI ""Type Q"" portable recording channel."
"551",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To RCA MANUFACTURING CO., INC., for furnishing a practical design and specifications for a non-slip printer."
"552",1936,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To UNITED ARTISTS STUDIO CORP. for the development of a practical, efficient and quiet wind machine."
"553",1937,"ACTOR","False","Charles Boyer"
"554",1937,"ACTOR","False","Fredric March"
"555",1937,"ACTOR","False","Robert Montgomery"
"556",1937,"ACTOR","False","Paul Muni"
"557",1937,"ACTOR","True","Spencer Tracy"
"558",1937,"ACTOR IN A SUPPORTING ROLE","False","Ralph Bellamy"
"559",1937,"ACTOR IN A SUPPORTING ROLE","False","Thomas Mitchell"
"560",1937,"ACTOR IN A SUPPORTING ROLE","True","Joseph Schildkraut"
"561",1937,"ACTOR IN A SUPPORTING ROLE","False","H. B. Warner"
"562",1937,"ACTOR IN A SUPPORTING ROLE","False","Roland Young"
"563",1937,"ACTRESS","False","Irene Dunne"
"564",1937,"ACTRESS","False","Greta Garbo"
"565",1937,"ACTRESS","False","Janet Gaynor"
"566",1937,"ACTRESS","True","Luise Rainer"
"567",1937,"ACTRESS","False","Barbara Stanwyck"
"568",1937,"ACTRESS IN A SUPPORTING ROLE","True","Alice Brady"
"569",1937,"ACTRESS IN A SUPPORTING ROLE","False","Andrea Leeds"
"570",1937,"ACTRESS IN A SUPPORTING ROLE","False","Anne Shirley"
"571",1937,"ACTRESS IN A SUPPORTING ROLE","False","Claire Trevor"
"572",1937,"ACTRESS IN A SUPPORTING ROLE","False","Dame May Whitty"
"573",1937,"ART DIRECTION","False","Conquest"
"574",1937,"ART DIRECTION","False","A Damsel in Distress"
"575",1937,"ART DIRECTION","False","Dead End"
"576",1937,"ART DIRECTION","False","Every Day's a Holiday"
"577",1937,"ART DIRECTION","False","The Life of Emile Zola"
"578",1937,"ART DIRECTION","True","Lost Horizon"
"579",1937,"ART DIRECTION","False","Manhattan Merry-Go-Round"
"580",1937,"ART DIRECTION","False","The Prisoner of Zenda"
"581",1937,"ART DIRECTION","False","Souls at Sea"
"582",1937,"ART DIRECTION","False","Walter Wanger's Vogues of 1938"
"583",1937,"ART DIRECTION","False","Wee Willie Winkie"
"584",1937,"ART DIRECTION","False","You're a Sweetheart"
"585",1937,"ASSISTANT DIRECTOR","True","In Old Chicago"
"586",1937,"ASSISTANT DIRECTOR","False","The Life of Emile Zola"
"587",1937,"ASSISTANT DIRECTOR","False","Lost Horizon"
"588",1937,"ASSISTANT DIRECTOR","False","Souls at Sea"
"589",1937,"ASSISTANT DIRECTOR","False","A Star Is Born"
"590",1937,"CINEMATOGRAPHY","False","Dead End"
"591",1937,"CINEMATOGRAPHY","True","The Good Earth"
"592",1937,"CINEMATOGRAPHY","False","Wings over Honolulu"
"593",1937,"DANCE DIRECTION","False","Busby Berkeley"
"594",1937,"DANCE DIRECTION","False","Bobby Connolly"
"595",1937,"DANCE DIRECTION","False","Dave Gould"
"596",1937,"DANCE DIRECTION","False","Sammy Lee"
"597",1937,"DANCE DIRECTION","False","Harry Losee"
"598",1937,"DANCE DIRECTION","True","Hermes Pan"
"599",1937,"DANCE DIRECTION","False","LeRoy Prinz"
"600",1937,"DIRECTING","True","The Awful Truth"
"601",1937,"DIRECTING","False","The Good Earth"
"602",1937,"DIRECTING","False","The Life of Emile Zola"
"603",1937,"DIRECTING","False","Stage Door"
"604",1937,"DIRECTING","False","A Star Is Born"
"605",1937,"FILM EDITING","False","The Awful Truth"
"606",1937,"FILM EDITING","False","Captains Courageous"
"607",1937,"FILM EDITING","False","The Good Earth"
"608",1937,"FILM EDITING","True","Lost Horizon"
"609",1937,"FILM EDITING","False","One Hundred Men and a Girl"
"610",1937,"MUSIC (Scoring)","False","The Hurricane"
"611",1937,"MUSIC (Scoring)","False","In Old Chicago"
"612",1937,"MUSIC (Scoring)","False","The Life of Emile Zola"
"613",1937,"MUSIC (Scoring)","False","Lost Horizon"
"614",1937,"MUSIC (Scoring)","False","Make a Wish"
"615",1937,"MUSIC (Scoring)","False","Maytime"
"616",1937,"MUSIC (Scoring)","True","One Hundred Men and a Girl"
"617",1937,"MUSIC (Scoring)","False","Portia on Trial"
"618",1937,"MUSIC (Scoring)","False","The Prisoner of Zenda"
"619",1937,"MUSIC (Scoring)","False","Quality Street"
"620",1937,"MUSIC (Scoring)","False","Snow White and the Seven Dwarfs"
"621",1937,"MUSIC (Scoring)","False","Something to Sing About"
"622",1937,"MUSIC (Scoring)","False","Souls at Sea"
"623",1937,"MUSIC (Scoring)","False","Way Out West"
"624",1937,"MUSIC (Song)","False","Mr. Dodd Takes the Air"
"625",1937,"MUSIC (Song)","True","Waikiki Wedding"
"626",1937,"MUSIC (Song)","False","Walter Wanger's Vogues of 1938"
"627",1937,"MUSIC (Song)","False","Shall We Dance"
"628",1937,"MUSIC (Song)","False","Artists and Models"
"629",1937,"OUTSTANDING PRODUCTION","False","The Awful Truth"
"630",1937,"OUTSTANDING PRODUCTION","False","Captains Courageous"
"631",1937,"OUTSTANDING PRODUCTION","False","Dead End"
"632",1937,"OUTSTANDING PRODUCTION","False","The Good Earth"
"633",1937,"OUTSTANDING PRODUCTION","False","In Old Chicago"
"634",1937,"OUTSTANDING PRODUCTION","True","The Life of Emile Zola"
"635",1937,"OUTSTANDING PRODUCTION","False","Lost Horizon"
"636",1937,"OUTSTANDING PRODUCTION","False","One Hundred Men and a Girl"
"637",1937,"OUTSTANDING PRODUCTION","False","Stage Door"
"638",1937,"OUTSTANDING PRODUCTION","False","A Star Is Born"
"639",1937,"SHORT SUBJECT (Cartoon)","False","Educated Fish"
"640",1937,"SHORT SUBJECT (Cartoon)","False","The Little Match Girl"
"641",1937,"SHORT SUBJECT (Cartoon)","True","The Old Mill"
"642",1937,"SHORT SUBJECT (Color)","False","The Man without a Country"
"643",1937,"SHORT SUBJECT (Color)","True","Penny Wisdom"
"644",1937,"SHORT SUBJECT (Color)","False","Popular Science J-7-1"
"645",1937,"SHORT SUBJECT (One-reel)","False","A Night at the Movies"
"646",1937,"SHORT SUBJECT (One-reel)","True","The Private Life of the Gannets"
"647",1937,"SHORT SUBJECT (One-reel)","False","Romance of Radium"
"648",1937,"SHORT SUBJECT (Two-reel)","False","Deep South"
"649",1937,"SHORT SUBJECT (Two-reel)","False","Should Wives Work?"
"650",1937,"SHORT SUBJECT (Two-reel)","True","Torture Money"
"651",1937,"SOUND RECORDING","False","The Girl Said No"
"652",1937,"SOUND RECORDING","False","Hitting a New High"
"653",1937,"SOUND RECORDING","True","The Hurricane"
"654",1937,"SOUND RECORDING","False","In Old Chicago"
"655",1937,"SOUND RECORDING","False","The Life of Emile Zola"
"656",1937,"SOUND RECORDING","False","Lost Horizon"
"657",1937,"SOUND RECORDING","False","Maytime"
"658",1937,"SOUND RECORDING","False","One Hundred Men and a Girl"
"659",1937,"SOUND RECORDING","False","Topper"
"660",1937,"SOUND RECORDING","False","Wells Fargo"
"661",1937,"WRITING (Original Story)","False","Black Legion"
"662",1937,"WRITING (Original Story)","False","In Old Chicago"
"663",1937,"WRITING (Original Story)","False","The Life of Emile Zola"
"664",1937,"WRITING (Original Story)","False","One Hundred Men and a Girl"
"665",1937,"WRITING (Original Story)","True","A Star Is Born"
"666",1937,"WRITING (Screenplay)","False","The Awful Truth"
"667",1937,"WRITING (Screenplay)","False","Captains Courageous"
"668",1937,"WRITING (Screenplay)","True","The Life of Emile Zola"
"669",1937,"WRITING (Screenplay)","False","Stage Door"
"670",1937,"WRITING (Screenplay)","False","A Star Is Born"
"671",1937,"SPECIAL AWARD","True","To Mack Sennett, ""for his lasting contribution to the comedy technique of the screen, the basic principles of which are as important today as when they were first put into practice, the Academy presents a Special Award to that master of fun, discoverer of stars, sympathetic, kindly, understanding comedy genius - Mack Sennett."""
"672",1937,"SPECIAL AWARD","True","To Edgar Bergen for his outstanding comedy creation, ""Charlie McCarthy."""
"673",1937,"SPECIAL AWARD","True","To The Museum of Modern Art Film Library for its significant work in collecting films dating from 1895 to the present and for the first time making available to the public the means of studying the historical and aesthetic development of the motion picture as one of the major arts."
"674",1937,"SPECIAL AWARD","True","To W. Howard Greene for the color photography of A Star Is Born .  (This Award was recommended by a committee of leading cinematographers after viewing all the color pictures made during the year.)"
"675",1937,"IRVING G. THALBERG MEMORIAL AWARD","True","Darryl F. Zanuck"
"676",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class I)","True","To AGFA ANSCO CORPORATION for Agfa Supreme and Agfa Ultra Speed pan motion picture negatives."
"677",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To WALT DISNEY PRODUCTIONS, LTD. for the design and application to production of the Multi-Plane Camera."
"678",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To EASTMAN KODAK COMPANY for two fine-grain duplicating film stocks."
"679",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To FARCIOT EDOUART and PARAMOUNT PICTURES, INC. for the development of the Paramount dual screen transparency camera setup."
"680",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class II)","True","To DOUGLAS SHEARER and the METRO-GOLDWYN-MAYER STUDIO SOUND DEPARTMENT for a method of varying the scanning width of variable density sound tracks (squeeze tracks) for the purpose of obtaining an increased amount of noise reduction."
"681",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To JOHN ARNOLD and the METRO-GOLDWYN-MAYER STUDIO CAMERA DEPARTMENT for their improvement of the semi-automatic follow focus device and its application to all of the cameras used by the Metro-Goldwyn-Mayer Studio."
"682",1937,"SCIENTIFIC OR TECHNICAL AWARD (Class III)","True","To JOHN LIVADARY, Director of Sound Recording for Columbia Pictures Corporation, for the application of the bi-planar light valve to motion picture sound recording."
